,date,year,month,day,weekday,weeknum,weekend,national_holiday,break,mean_temp,precipitation_1day,mean_humidity,mean_pressure,sin_month,cos_month,sin_day,cos_day,sin_weekday,cos_weekday,sin_weeknum,cos_weeknum,dow_금요일,dow_목요일,dow_수요일,dow_월요일,dow_일요일,dow_토요일,dow_화요일,holi_name_0,holi_name_1월1일,holi_name_개천절,holi_name_광복절,holi_name_국회의원선거일,holi_name_기독탄신일,holi_name_대체공휴일,holi_name_대체휴무일,holi_name_대통령선거일,holi_name_부처님오신날,holi_name_삼일절,holi_name_석가탄신일,holi_name_설날,holi_name_신정,holi_name_어린이날,holi_name_임시공휴일,holi_name_전국동시지방선거,holi_name_추석,holi_name_한글날,holi_name_현충일,promotion_flag_1_bac_2,sale_qty_1_bac_2,promotion_flag_6_bac_2,sale_qty_6_bac_2,promotion_flag_1_bac_5,sale_qty_1_bac_5,promotion_flag_6_bac_5,sale_qty_6_bac_5,promotion_flag_1_sin,sale_qty_1_sin,promotion_flag_6_sin,sale_qty_6_sin,promotion_flag_1_ans,sale_qty_1_ans,promotion_flag_6_ans,sale_qty_6_ans,promotion_flag_1_jin,sale_qty_1_jin,promotion_flag_6_jin,sale_qty_6_jin,outliersale_qty_1_bac_2,outliersale_qty_6_bac_2,outliersale_qty_1_bac_5,outliersale_qty_6_bac_5,outliersale_qty_1_sin,outliersale_qty_6_sin,outliersale_qty_1_ans,outliersale_qty_6_ans,outliersale_qty_1_jin,outliersale_qty_6_jin
1427,2019-03-08,2019,3,8,5,10,0,0,0,10.5,0,61.9,1016,1,6.12E-17,0.998716507,-0.050649169,-0.974927912,-0.222520934,0.926689607,0.375827582,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,440,0,821,0,1725,0,64,0,51,0,72,0,56,1,40,1,26,0,0,0,0,0,0,0,0,0,0
1428,2019-03-09,2019,3,9,6,10,1,0,1,11.8,0,58,1013.2,1,6.12E-17,0.968077119,-0.250652532,-0.781831482,0.623489802,0.926689607,0.375827582,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,551,0,1524,0,977,0,143,0,118,0,125,0,75,1,55,1,53,0,0,0,0,0,0,0,0,0,0
1429,2019-03-11,2019,3,11,1,11,0,0,0,9.8,0,60.3,1000.2,1,6.12E-17,0.790775737,-0.612105983,0.781831482,0.623489802,0.964635582,0.263587166,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,390,0,952,0,473,0,98,0,49,0,88,0,65,1,48,1,36,0,0,0,0,0,0,0,0,0,0
1430,2019-03-12,2019,3,12,2,11,0,0,0,9.4,0.1,53.1,1001.9,1,6.12E-17,0.651372483,-0.758758123,0.974927912,-0.222520934,0.964635582,0.263587166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,201,0,1002,0,407,0,78,0,32,1,60,1,47,1,28,1,19,0,0,0,0,0,0,0,0,0,0
1431,2019-03-13,2019,3,13,3,11,0,0,0,5.5,0,30.6,1011.1,1,6.12E-17,0.485301963,-0.874346616,0.433883739,-0.900968868,0.964635582,0.263587166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,1283,0,1451,0,1532,0,370,0,270,1,567.5,1,396,1,112,1,108,0,0,0,0,1,1,1,1,1,1
1432,2019-03-14,2019,3,14,4,11,0,0,0,8,0,31.9,1014.7,1,6.12E-17,0.299363123,-0.954139256,-0.433883739,-0.900968868,0.964635582,0.263587166,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,706,0,1716,0,983,0,370,0,270,1,567.5,1,201,1,112,1,101,0,0,0,0,1,1,1,0,1,0
1433,2019-03-15,2019,3,15,5,11,0,0,0,8.2,4,55.8,1009.4,1,6.12E-17,0.101168322,-0.994869323,-0.974927912,-0.222520934,0.964635582,0.263587166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,0,768,0,1594,0,1273,0,343,0,231,1,596,1,284,1,112,1,108,0,0,0,0,0,0,0,0,1,1
1434,2019-03-16,2019,3,16,6,11,1,0,1,7.7,0,56.3,1010.9,1,6.12E-17,-0.101168322,-0.994869323,-0.781831482,0.623489802,0.964635582,0.263587166,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,0,1291,0,2668,0,1963,0,370,0,270,1,567.5,1,396,1,112,1,108,0,0,1,0,1,1,1,1,1,1
1435,2019-03-17,2019,3,17,7,11,1,0,1,9.9,0,47.6,1013.6,1,6.12E-17,-0.299363123,-0.954139256,-2.45E-16,1,0.964635582,0.263587166,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,1314,0,2196,0,1890,0,370,0,270,1,567.5,1,396,1,112,1,108,0,0,0,0,1,1,1,1,1,1
1436,2019-03-18,2019,3,18,1,12,0,0,0,11.5,0,58.4,1011.4,1,6.12E-17,-0.485301963,-0.874346616,0.781831482,0.623489802,0.989040187,0.147646564,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,319,0,762,0,696,0,101,0,80,1,101,1,93,1,30,1,49,0,0,0,0,0,0,0,0,0,0
1437,2019-03-19,2019,3,19,2,12,0,0,0,13.9,0,49,1007.5,1,6.12E-17,-0.651372483,-0.758758123,0.974927912,-0.222520934,0.989040187,0.147646564,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,187,0,573,0,756,0,58,0,56,1,67,1,36,1,20,1,23,0,0,0,0,0,0,0,0,0,0
1438,2019-03-20,2019,3,20,3,12,0,0,0,13.8,33.7,70,1004.8,1,6.12E-17,-0.790775737,-0.612105983,0.433883739,-0.900968868,0.989040187,0.147646564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,238,0,402,0,547,0,73,0,64,0,66,0,30,1,19,1,22,0,0,0,0,0,0,0,0,0,0
1439,2019-03-21,2019,3,21,4,12,0,0,0,15.6,5.7,63.9,996.7,1,6.12E-17,-0.89780454,-0.440394152,-0.433883739,-0.900968868,0.989040187,0.147646564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,251,0,885,0,646,0,86,0,49,0,61,0,35,1,18,1,23,0,0,0,0,0,0,0,0,0,0
1440,2019-03-22,2019,3,22,5,12,0,0,0,9.4,0,48.4,1007.6,1,6.12E-17,-0.968077119,-0.250652532,-0.974927912,-0.222520934,0.989040187,0.147646564,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,420,0,1036,0,817,0,80,0,56,0,54,0,29,1,22,1,31,0,0,0,0,0,0,0,0,0,0
1441,2019-03-23,2019,3,23,6,12,1,0,1,7,0,36.9,1010.9,1,6.12E-17,-0.998716507,-0.050649169,-0.781831482,0.623489802,0.989040187,0.147646564,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,706,0,1466,0,812,0,167,0,146,0,119,0,396,1,52,1,39,0,0,0,0,0,0,0,1,0,0
1442,2019-03-25,2019,3,25,1,13,0,0,0,8.7,0,41.6,1009.3,1,6.12E-17,-0.937752132,0.347305253,0.781831482,0.623489802,0.999560837,0.029633328,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,448,0,1094,0,477,0,111,0,91,0,67,0,56,1,40,1,39,0,0,0,0,0,0,0,0,0,0
1443,2019-03-26,2019,3,26,2,13,0,0,0,13.6,0,44.8,1008.7,1,6.12E-17,-0.848644257,0.52896401,0.974927912,-0.222520934,0.999560837,0.029633328,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,368,0,1019,0,635,0,94,0,68,0,89,0,31,1,38,1,27,0,0,0,0,0,0,0,0,0,0
1444,2019-03-27,2019,3,27,3,13,0,0,0,14.8,0,48.5,1006.1,1,6.12E-17,-0.724792787,0.688966919,0.433883739,-0.900968868,0.999560837,0.029633328,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,482,0,806,0,445,0,78,0,46,0,80,0,42,1,27,1,23,0,0,0,0,0,0,0,0,0,0
1445,2019-03-28,2019,3,28,4,13,0,0,0,12.8,0,67.4,1005,1,6.12E-17,-0.571268215,0.820763441,-0.433883739,-0.900968868,0.999560837,0.029633328,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,330,0,1109,0,739,0,66,0,58,0,74,0,38,1,26,1,26,0,0,0,0,0,0,0,0,0,0
1446,2019-03-29,2019,3,29,5,13,0,0,0,13.9,0,73.4,1004.7,1,6.12E-17,-0.394355855,0.918957812,-0.974927912,-0.222520934,0.999560837,0.029633328,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,546,0,1154,0,1048,0,80,0,80,0,80,0,38,1,32,1,25,0,0,0,0,0,0,0,0,0,0
1447,2019-03-30,2019,3,30,6,13,1,0,1,11.6,1.1,61.8,1002.9,1,6.12E-17,-0.20129852,0.979529941,-0.781831482,0.623489802,0.999560837,0.029633328,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,623,0,1482,0,941,0,100,0,66,0,111,0,87,1,53,1,49,0,0,0,0,0,0,0,0,0,0
1448,2019-03-31,2019,3,31,7,13,1,0,1,7.7,0,37.6,1009.3,1,6.12E-17,-2.45E-16,1,-2.45E-16,1,0.999560837,0.029633328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,632,0,1349,0,1175,0,111,0,90,0,162,0,80,1,24,1,61,0,0,0,0,0,0,0,0,0,0
1449,2019-04-01,2019,4,1,1,14,0,0,0,7.7,0,31,1013.1,0.866025404,-0.5,0.20129852,0.979529941,0.781831482,0.623489802,0.996049843,-0.088795895,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,443,0,1074,0,605,0,108,0,59,0,90,0,82,1,32,1,32,0,0,0,0,0,0,0,0,0,0
1450,2019-04-02,2019,4,2,2,14,0,0,0,9.4,0,39.1,1013,0.866025404,-0.5,0.394355855,0.918957812,0.974927912,-0.222520934,0.996049843,-0.088795895,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,373,0,829,0,788,0,153,0,54,0,86,0,49,1,32,1,26,0,0,0,0,0,0,0,0,0,0
1451,2019-04-03,2019,4,3,3,14,0,0,0,9.8,0,32,1013.9,0.866025404,-0.5,0.571268215,0.820763441,0.433883739,-0.900968868,0.996049843,-0.088795895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,453,0,739,0,663,0,75,0,39,0,75,0,45,1,41,1,27,0,0,0,0,0,0,0,0,0,0
1452,2019-04-04,2019,4,4,4,14,0,0,0,12.1,0,32.9,1008.8,0.866025404,-0.5,0.724792787,0.688966919,-0.433883739,-0.900968868,0.996049843,-0.088795895,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,570,0,999,0,723,0,74,0,56,0,115,0,32,1,30,1,29,0,0,0,0,0,0,0,0,0,0
1453,2019-04-05,2019,4,5,5,14,0,0,0,13.9,0,48.4,1001.2,0.866025404,-0.5,0.848644257,0.52896401,-0.974927912,-0.222520934,0.996049843,-0.088795895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,800,0,1163,0,734,0,91,0,94,0,99,0,44,1,40,1,43,0,0,0,0,0,0,0,0,0,0
1454,2019-04-06,2019,4,6,6,14,1,0,1,14.4,0,59,1003.3,0.866025404,-0.5,0.937752132,0.347305253,-0.781831482,0.623489802,0.996049843,-0.088795895,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,727,0,1024,0,972,0,120,0,106,0,124,0,88,1,61,1,62,0,0,0,0,0,0,0,0,0,0
1455,2019-04-07,2019,4,7,7,14,1,0,1,12.4,13.2,76.4,1001.9,0.866025404,-0.5,0.988468324,0.151427778,-2.45E-16,1,0.996049843,-0.088795895,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,664,0,1186,0,865,0,129,0,100,0,132,0,81,1,59,1,47,0,0,0,0,0,0,0,0,0,0
1456,2019-04-08,2019,4,8,1,15,0,0,0,13.1,0,65.1,1006.2,0.866025404,-0.5,0.998716507,-0.050649169,0.781831482,0.623489802,0.978556492,-0.205978619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,479,0,969,0,655,0,82,0,32,0,76,0,56,1,32,1,48,0,0,0,0,0,0,0,0,0,0
1457,2019-04-09,2019,4,9,2,15,0,0,0,11.2,8.3,59.1,1008.6,0.866025404,-0.5,0.968077119,-0.250652532,0.974927912,-0.222520934,0.978556492,-0.205978619,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,356,0,811,0,602,0,107,0,43,0,88,0,27,1,41,1,20,0,0,0,0,0,0,0,0,0,0
1458,2019-04-10,2019,4,10,3,15,0,0,0,9.7,6.9,74.4,1001.2,0.866025404,-0.5,0.89780454,-0.440394152,0.433883739,-0.900968868,0.978556492,-0.205978619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,508,0,851,0,629,0,81,0,46,0,65,0,214,1,34,1,48,0,0,0,0,0,0,0,0,0,0
1459,2019-04-11,2019,4,11,4,15,0,0,0,10.2,0,61.3,1006.8,0.866025404,-0.5,0.790775737,-0.612105983,-0.433883739,-0.900968868,0.978556492,-0.205978619,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,454,0,862,0,755,0,70,0,51,0,92,0,46,1,33,1,29,0,0,0,0,0,0,0,0,0,0
1460,2019-04-12,2019,4,12,5,15,0,0,0,11.8,2.5,59.1,1009.8,0.866025404,-0.5,0.651372483,-0.758758123,-0.974927912,-0.222520934,0.978556492,-0.205978619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,578,0,1017,0,834,0,100,0,51,0,101,0,35,1,33,1,44,0,0,0,0,0,0,0,0,0,0
1461,2019-04-13,2019,4,13,6,15,1,0,1,13.5,0,51,1011.9,0.866025404,-0.5,0.485301963,-0.874346616,-0.781831482,0.623489802,0.978556492,-0.205978619,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,814,0,1852,0,1325,0,145,0,122,0,145,0,96,1,71,1,108,0,0,0,0,0,0,0,0,0,1
1462,2019-04-15,2019,4,15,1,16,0,0,0,12.7,0,40.3,1010,0.866025404,-0.5,0.101168322,-0.994869323,0.781831482,0.623489802,0.947326354,-0.320269854,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,616,0,1502,0,663,0,95,0,60,0,110,0,50,1,38,1,45,0,0,0,0,0,0,0,0,0,0
1463,2019-04-16,2019,4,16,2,16,0,0,0,16,0,37,1009,0.866025404,-0.5,-0.101168322,-0.994869323,0.974927912,-0.222520934,0.947326354,-0.320269854,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,439,0,810,0,659,0,80,0,45,0,115,0,32,1,43,1,34,0,0,0,0,0,0,0,0,0,0
1464,2019-04-17,2019,4,17,3,16,0,0,0,18,0,43.5,1004.2,0.866025404,-0.5,-0.299363123,-0.954139256,0.433883739,-0.900968868,0.947326354,-0.320269854,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,579,0,1113,0,693,0,106,0,59,1,215,1,105,1,36,1,36,0,0,0,0,0,0,0,0,0,0
1465,2019-04-18,2019,4,18,4,16,0,0,0,16.4,0,60.8,1003.6,0.866025404,-0.5,-0.485301963,-0.874346616,-0.433883739,-0.900968868,0.947326354,-0.320269854,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,433,0,880,0,859,0,51,0,39,1,161,1,396,1,29,1,27,0,0,0,0,0,0,0,1,0,0
1466,2019-04-19,2019,4,19,5,16,0,0,0,13.8,0,61.4,1008.9,0.866025404,-0.5,-0.651372483,-0.758758123,-0.974927912,-0.222520934,0.947326354,-0.320269854,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,536,0,1144,0,1144,0,76,0,55,1,168,1,120,1,39,1,76,0,0,0,0,0,0,0,0,0,0
1467,2019-04-20,2019,4,20,6,16,1,0,1,14.4,0,61,1006.8,0.866025404,-0.5,-0.790775737,-0.612105983,-0.781831482,0.623489802,0.947326354,-0.320269854,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,1113,0,1426,0,1430,0,133,0,84,1,314,1,396,1,49,1,58,0,0,0,0,0,0,0,1,0,0
1468,2019-04-21,2019,4,21,7,16,1,0,1,17.2,0,65.4,1004.4,0.866025404,-0.5,-0.89780454,-0.440394152,-2.45E-16,1,0.947326354,-0.320269854,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,697,0,1301,0,1076,0,111,0,76,1,567.5,1,396,1,91,1,52,0,0,0,0,0,0,1,1,0,0
1469,2019-04-22,2019,4,22,1,17,0,0,0,17.1,0,62.5,1008.1,0.866025404,-0.5,-0.968077119,-0.250652532,0.781831482,0.623489802,0.90279783,-0.430065202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,269,0,524,0,949,0,62,0,50,1,178,1,396,1,30,1,16,0,0,0,0,0,0,0,1,0,0
1470,2019-04-23,2019,4,23,2,17,0,0,0,16.2,7.3,73.4,1005.8,0.866025404,-0.5,-0.998716507,-0.050649169,0.974927912,-0.222520934,0.90279783,-0.430065202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,334,0,1131,0,566,0,93,0,47,1,156,1,69,1,31,1,28,0,0,0,0,0,0,0,0,0,0
1471,2019-04-24,2019,4,24,3,17,0,0,0,16.8,16.1,95.1,998.4,0.866025404,-0.5,-0.988468324,0.151427778,0.433883739,-0.900968868,0.90279783,-0.430065202,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,487,0,796,0,911,0,68,0,50,1,206,1,57,1,35,1,35,0,0,0,0,0,0,0,0,0,0
1472,2019-04-25,2019,4,25,4,17,0,0,0,14.8,0.1,73,1000,0.866025404,-0.5,-0.937752132,0.347305253,-0.433883739,-0.900968868,0.90279783,-0.430065202,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,419,0,819,0,818,0,65,0,35,1,165,1,57,1,37,1,41,0,0,0,0,0,0,0,0,0,0
1473,2019-04-26,2019,4,26,5,17,0,0,0,11.3,5.3,86.8,1002.9,0.866025404,-0.5,-0.848644257,0.52896401,-0.974927912,-0.222520934,0.90279783,-0.430065202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,400,0,1268,0,711,0,75,0,61,1,164,1,396,1,37,1,22,0,0,0,0,0,0,0,1,0,0
1474,2019-04-27,2019,4,27,6,17,1,0,1,12.1,0,58.4,1012.8,0.866025404,-0.5,-0.724792787,0.688966919,-0.781831482,0.623489802,0.90279783,-0.430065202,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,628,0,1512,0,1256,0,141,0,105,1,297,1,396,1,72,1,60,0,0,0,0,0,0,0,1,0,0
1475,2019-04-29,2019,4,29,1,18,0,0,0,13,25.3,87.9,1005.2,0.866025404,-0.5,-0.394355855,0.918957812,0.781831482,0.623489802,0.845596004,-0.533823378,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,385,0,1027,0,901,0,87,0,51,1,152,1,120,1,35,1,27,0,0,0,0,0,0,0,0,0,0
1476,2019-04-30,2019,4,30,2,18,0,0,0,15.6,0,83.5,1000.1,0.866025404,-0.5,-0.20129852,0.979529941,0.974927912,-0.222520934,0.845596004,-0.533823378,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,434,0,893,0,606,0,155,0,53,1,202,1,74,1,58,1,35,0,0,0,0,0,0,0,0,0,0
1477,2019-05-01,2019,5,1,3,18,0,0,0,17,0,72.1,997.1,0.5,-0.866025404,0.20129852,0.979529941,0.433883739,-0.900968868,0.845596004,-0.533823378,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,523,0,1125,0,852,0,131,0,77,0,567.5,0,72,1,69,1,66,0,0,0,0,0,0,1,0,0,0
1478,2019-05-02,2019,5,2,4,18,0,0,0,17.6,0,54.8,1002.9,0.5,-0.866025404,0.394355855,0.918957812,-0.433883739,-0.900968868,0.845596004,-0.533823378,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,411,0,1019,0,859,0,86,0,66,0,141,0,63,1,45,1,37,0,0,0,0,0,0,0,0,0,0
1479,2019-05-03,2019,5,3,5,18,0,0,0,19.1,0,41.9,1008.1,0.5,-0.866025404,0.571268215,0.820763441,-0.974927912,-0.222520934,0.845596004,-0.533823378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,556,0,1890,0,1206,0,97,0,54,0,119,0,69,1,34,1,41,0,0,0,0,0,0,0,0,0,0
1480,2019-05-04,2019,5,4,6,18,1,0,1,19.1,0,53,1009.7,0.5,-0.866025404,0.724792787,0.688966919,-0.781831482,0.623489802,0.845596004,-0.533823378,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,758,0,1857,0,805,0,138,0,104,0,567.5,0,87,1,58,1,64,0,0,0,0,0,0,1,0,0,0
1481,2019-05-05,2019,5,5,7,18,1,1,1,19.6,0,51.5,1007.8,0.5,-0.866025404,0.848644257,0.52896401,-2.45E-16,1,0.845596004,-0.533823378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,773,0,476,0,1141,0,1120,0,125,0,89,0,567.5,0,98,1,59,1,60,0,0,0,0,0,0,1,0,0,0
1482,2019-05-06,2019,5,6,1,19,0,1,1,16.6,0,55.4,1006.6,0.5,-0.866025404,0.937752132,0.347305253,0.781831482,0.623489802,0.776523863,-0.630087844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,603,0,960,0,912,0,113,0,73,0,141,0,77,1,59,1,54,0,0,0,0,0,0,0,0,0,0
1483,2019-05-07,2019,5,7,2,19,0,0,0,15.2,0,49,1008.1,0.5,-0.866025404,0.988468324,0.151427778,0.974927912,-0.222520934,0.776523863,-0.630087844,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,516,0,748,0,857,0,92,0,52,0,87,0,41,1,36,1,27,0,0,0,0,0,0,0,0,0,0
1484,2019-05-08,2019,5,8,3,19,0,0,0,17.3,0,36,1004.6,0.5,-0.866025404,0.998716507,-0.050649169,0.433883739,-0.900968868,0.776523863,-0.630087844,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,502,0,985,0,885,0,92,0,57,0,65,0,51,1,32,1,105,0,0,0,0,0,0,0,0,0,0
1485,2019-05-09,2019,5,9,4,19,0,0,0,18.6,0,37.4,1001.5,0.5,-0.866025404,0.968077119,-0.250652532,-0.433883739,-0.900968868,0.776523863,-0.630087844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,491,0,840,0,703,0,65,0,37,0,71,0,53,1,30,1,24,0,0,0,0,0,0,0,0,0,0
1486,2019-05-10,2019,5,10,5,19,0,0,0,19,0,38.6,1004.3,0.5,-0.866025404,0.89780454,-0.440394152,-0.974927912,-0.222520934,0.776523863,-0.630087844,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,426,0,1394,0,1024,0,100,0,74,0,85,0,40,1,31,1,34,0,0,0,0,0,0,0,0,0,0
1487,2019-05-11,2019,5,11,6,19,1,0,1,19.5,0,42.4,1005.8,0.5,-0.866025404,0.790775737,-0.612105983,-0.781831482,0.623489802,0.776523863,-0.630087844,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,611,0,1720,0,1436,0,128,0,99,0,133,0,100,1,67,1,14,0,0,0,0,0,0,0,0,0,0
1488,2019-05-13,2019,5,13,1,20,0,0,0,17.8,0,67.1,1007.5,0.5,-0.866025404,0.485301963,-0.874346616,0.781831482,0.623489802,0.696551029,-0.717507257,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,496,0,1320,0,1019,0,87,0,53,0,82,0,74,1,43,0,0,0,0,0,0,0,0,0,0,0,0
1489,2019-05-14,2019,5,14,2,20,0,0,0,20.5,0,72.6,1005.2,0.5,-0.866025404,0.299363123,-0.954139256,0.974927912,-0.222520934,0.696551029,-0.717507257,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,352,0,1070,0,831,0,293,0,69,0,93,0,98,1,27,1,1,0,0,0,0,0,0,0,0,0,0
1490,2019-05-15,2019,5,15,3,20,0,0,0,21.6,0,60.1,1005.3,0.5,-0.866025404,0.101168322,-0.994869323,0.433883739,-0.900968868,0.696551029,-0.717507257,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,398,0,1383,0,1039,0,70,0,38,0,213,0,212,1,28,0,0,0,0,0,0,0,0,0,0,0,0
